2023-03-24T11:25:36.0318914 32000 5400
2023-03-24T11:25:36.0456852 4200 717
2023-03-24T11:25:36.1920900 155000 26000
2023-03-24T11:25:51.3777527 33000 1600
2023-03-24T11:25:52.5706197 25000 1100
2023-03-24T11:25:52.6388228 46000 2100
2023-03-24T11:25:52.6498364 4600 202
2023-03-24T11:25:52.9172428 19000 834
2023-03-24T11:25:53.3067142 217000 9400
2023-03-24T11:25:53.9123385 45000 1900
2023-03-24T11:25:54.0818726 134000 5600
2023-03-24T11:25:54.4519564 358000 15000
2023-03-24T11:25:54.7925907 121000 4900
2023-03-24T11:25:54.9902878 640000 26000
2023-03-24T11:26:14.5386644 5200 302
2023-03-24T11:26:16.2152803 1800 1100
2023-03-24T11:26:17.8904851 29000 18000
2023-03-24T11:26:31.3248313 4.1e+06 307000
2023-03-24T11:26:35.4043445 169000 9600
2023-03-24T11:26:36.4260851 136000 7400
2023-03-24T11:26:54.4241682 11000 662
2023-03-24T11:26:56.1195312 1700 989
2023-03-24T11:26:57.7820044 16000 9700
2023-03-24T11:26:59.4603175 41000 25000
2023-03-24T11:27:16.6729975 16000 910
2023-03-24T11:27:18.3642931 3500 2100
2023-03-24T11:27:20.0421902 2000 1200
2023-03-24T11:27:21.7197975 7400 4400
2023-03-24T11:27:38.9644447 2400 137
2023-03-24T11:27:40.6394146 9300 5600
2023-03-24T11:27:42.3216075 23000 14000
2023-03-24T11:27:44.0061130 14000 8600
2023-03-24T11:28:01.2218397 3300 194
2023-03-24T11:28:02.9005805 2400 1400
2023-03-24T11:28:04.5757864 2200 1300
2023-03-24T11:28:06.2454206 22000 13000
2023-03-24T11:28:23.4470896 2900 170
2023-03-24T11:28:25.1211518 11000 6700
2023-03-24T11:28:26.8065949 16000 9400
2023-03-24T11:28:28.4800291 6600 3900
2023-03-24T11:28:30.1826776 14000 8400
2023-03-24T11:28:30.5885726 186000 89000
2023-03-24T11:28:30.9881217 524000 209000
2023-03-24T11:28:31.9849233 80000 23000
2023-03-24T11:28:45.7059525 13000 775
2023-03-24T11:28:45.7651410 12000 716
2023-03-24T11:28:47.0520621 49000 2600
2023-03-24T11:28:47.2121773 156000 8300
2023-03-24T11:28:47.2429309 273000 15000
