"org/codehaus/plexus/plexus-component-annotations/1.5.5/plexus-component-annotations-1.5.5.jar";4200;4600
"org/codehaus/plexus/plexus-component-annotations/1.5.5/plexus-component-annotations-1.5.5.pom";815;3000
"org/codehaus/plexus/plexus-components/1.1.14/plexus-components-1.1.14.pom";5800;21000
"org/codehaus/plexus/plexus-components/1.1.15/plexus-components-1.1.15.pom";2800;9900
"org/codehaus/plexus/plexus-components/1.1.19/plexus-components-1.1.19.pom";2700;9500
"org/codehaus/plexus/plexus-components/1.3.1/plexus-components-1.3.1.pom";3100;11000
"org/codehaus/plexus/plexus-container-default/1.0-alpha-9-stable-1/plexus-container-default-1.0-alpha-9-stable-1.jar";194000;212000
"org/codehaus/plexus/plexus-container-default/1.0-alpha-9-stable-1/plexus-container-default-1.0-alpha-9-stable-1.pom";3900;14000
"org/codehaus/plexus/plexus-container-default/1.5.5/plexus-container-default-1.5.5.jar";217000;192000
"org/codehaus/plexus/plexus-container-default/1.5.5/plexus-container-default-1.5.5.pom";2800;9200
"org/codehaus/plexus/plexus-containers/1.0.3/plexus-containers-1.0.3.pom";492;1700
"org/codehaus/plexus/plexus-containers/1.5.5/plexus-containers-1.5.5.pom";4200;16000
"org/codehaus/plexus/plexus-interactivity-api/1.0-alpha-4/plexus-interactivity-api-1.0-alpha-4.jar";13000;20000
"org/codehaus/plexus/plexus-interactivity-api/1.0-alpha-4/plexus-interactivity-api-1.0-alpha-4.pom";7100;27000
"org/codehaus/plexus/plexus-interpolation/1.11/plexus-interpolation-1.11.jar";51000;54000
"org/codehaus/plexus/plexus-interpolation/1.11/plexus-interpolation-1.11.pom";889;3200
"org/codehaus/plexus/plexus-interpolation/1.12/plexus-interpolation-1.12.pom";889;3000
"org/codehaus/plexus/plexus-interpolation/1.13/plexus-interpolation-1.13.jar";61000;55000
"org/codehaus/plexus/plexus-interpolation/1.13/plexus-interpolation-1.13.pom";890;3200
"org/codehaus/plexus/plexus-interpolation/1.15/plexus-interpolation-1.15.jar";60000;191000
"org/codehaus/plexus/plexus-interpolation/1.15/plexus-interpolation-1.15.pom";1000;3500
"org/codehaus/plexus/plexus-interpolation/1.6/plexus-interpolation-1.6.pom";2900;10000
"org/codehaus/plexus/plexus-io/2.0.2/plexus-io-2.0.2.jar";58000;183000
"org/codehaus/plexus/plexus-io/2.0.2/plexus-io-2.0.2.pom";1700;6200
"org/codehaus/plexus/plexus-java/0.9.8/plexus-java-0.9.8.jar";35000;25000
"org/codehaus/plexus/plexus-java/0.9.8/plexus-java-0.9.8.pom";2400;8100
"org/codehaus/plexus/plexus-languages/0.9.8/plexus-languages-0.9.8.pom";2200;7700
"org/codehaus/plexus/plexus-utils/1.0.4/plexus-utils-1.0.4.pom";6900;24000
"org/codehaus/plexus/plexus-utils/1.1/plexus-utils-1.1.jar";169000;537000
"org/codehaus/plexus/plexus-utils/1.4.1/plexus-utils-1.4.1.pom";1900;6600
"org/codehaus/plexus/plexus-utils/1.4.5/plexus-utils-1.4.5.pom";2300;7900
"org/codehaus/plexus/plexus-utils/1.5.15/plexus-utils-1.5.15.jar";228000;429000
"org/codehaus/plexus/plexus-utils/1.5.15/plexus-utils-1.5.15.pom";6800;25000
"org/codehaus/plexus/plexus-utils/1.5.1/plexus-utils-1.5.1.jar";211000;618000
"org/codehaus/plexus/plexus-utils/1.5.1/plexus-utils-1.5.1.pom";2300;8900
